OrderID;CustomerID;ProductID;OrderDateFixed;Quantity;UnitPrice;DiscountsUsedFixed;DiscountPercent;TotalPriceFix;CampaignID
ORD000322;CUST0110;PRD033;5.8.2024;1;102,1;No;;102,1;CMP003
ORD001928;CUST0021;PRD032;24.12.2024;4;96,29;Yes;10;346,64;No Campaign
ORD000384;CUST0065;PRD015;26.10.2024;1;111,98;Yes;20;89,58;No Campaign
ORD001899;CUST0128;PRD018;17.10.2024;4;84,8;No;;339,2;CMP001
ORD002351;CUST0106;PRD045;16.4.2024;3;12,65;No;;37,95;CMP005
ORD002228;CUST0028;PRD013;24.7.2024;3;46,11;Yes;25;103,75;No Campaign
ORD001066;CUST0044;PRD044;15.1.2024;2;38,28;No;;76,56;No Campaign
ORD000763;CUST0153;PRD051;12.1.2024;1;103,2;No;;103,2;CMP005
ORD002159;CUST0036;PRD048;21.10.2024;1;21,47;No;;21,47;No Campaign
ORD001577;CUST0097;PRD054;21.9.2024;1;108,05;No;;108,05;CMP006
ORD001678;CUST0060;PRD038;2.3.2024;1;73,83;No;;73,83;No Campaign
ORD001617;CUST0098;PRD049;17.9.2024;4;80,98;Yes;20;259,14;No Campaign
ORD000580;CUST0048;PRD021;22.2.2024;3;144,21;No;;432,63;No Campaign
ORD002087;CUST0147;PRD005;24.7.2024;1;114,73;No;;114,73;No Campaign
ORD002100;CUST0190;PRD037;3.3.2024;3;44,58;No;;133,74;No Campaign
ORD000028;CUST0139;PRD042;9.8.2024;3;77,36;No;;232,08;CMP002
ORD000791;CUST0006;PRD001;18.10.2024;2;88,41;Yes;15;150,3;No Campaign
ORD001064;CUST0017;PRD053;25.12.2024;1;12,65;Yes;30;8,86;No Campaign
ORD000069;CUST0043;PRD034;23.5.2024;1;97,71;Yes;30;68,4;No Campaign
ORD000234;CUST0244;PRD045;19.2.2024;1;12,65;No;;12,65;CMP008
ORD001167;CUST0227;PRD031;12.2.2024;1;50,82;Yes;25;38,12;CMP004
ORD000518;CUST0118;PRD044;7.3.2024;1;38,28;No;;38,28;No Campaign
ORD000328;CUST0078;PRD026;24.3.2024;1;140,08;No;;140,08;No Campaign
ORD001252;CUST0013;PRD008;7.5.2024;1;34,35;No;;34,35;No Campaign
ORD001328;CUST0041;PRD033;23.4.2024;1;102,1;Yes;25;76,58;No Campaign
ORD000775;CUST0184;PRD051;8.1.2024;1;103,2;Yes;20;82,56;CMP006
ORD001016;CUST0015;PRD036;23.2.2024;2;132,58;No;;265,16;CMP008
ORD000465;CUST0158;PRD019;6.5.2024;1;105,93;No;;105,93;No Campaign
ORD002338;CUST0198;PRD010;9.12.2024;1;92,66;Yes;10;83,39;CMP007
ORD000867;CUST0082;PRD053;29.7.2024;1;12,65;Yes;15;10,75;CMP005
ORD000080;CUST0014;PRD016;13.2.2024;1;77,06;No;;77,06;CMP002
ORD001693;CUST0194;PRD022;8.12.2024;4;36,13;No;;144,52;CMP002
ORD001289;CUST0028;PRD009;23.8.2024;1;82,74;No;;82,74;CMP002
ORD001198;CUST0060;PRD031;10.3.2024;2;50,82;No;;101,64;CMP006
ORD002272;CUST0051;PRD021;16.10.2024;1;144,21;No;;144,21;CMP003
ORD001666;CUST0200;PRD018;23.7.2024;1;84,8;No;;84,8;CMP007
ORD001548;CUST0160;PRD040;8.4.2024;1;62,21;Yes;15;52,88;CMP001
ORD000607;CUST0185;PRD021;11.6.2024;4;144,21;No;;576,84;CMP002
ORD002259;CUST0245;PRD015;7.4.2024;1;111,98;No;;111,98;CMP008
ORD001886;CUST0135;PRD034;10.1.2024;2;97,71;No;;195,42;CMP003
ORD001297;CUST0162;PRD005;15.12.2024;2;114,73;No;;229,46;CMP001
ORD000724;CUST0237;PRD031;6.4.2024;1;50,82;No;;50,82;No Campaign
ORD000054;CUST0068;PRD018;23.12.2024;1;84,8;No;;84,8;No Campaign
ORD000101;CUST0127;PRD003;17.8.2024;1;54,5;No;;54,5;CMP006
ORD000393;CUST0116;PRD030;31.12.2024;2;94,16;Yes;10;169,49;CMP001
ORD002336;CUST0203;PRD011;14.10.2024;1;141,07;No;;141,07;CMP006
ORD001830;CUST0146;PRD042;5.11.2024;1;77,36;Yes;10;69,62;No Campaign
ORD001366;CUST0094;PRD004;21.12.2024;3;110,52;No;;331,56;CMP001
ORD000343;CUST0101;PRD012;3.2.2024;1;67,03;Yes;30;46,92;No Campaign
ORD002245;CUST0195;PRD049;29.8.2024;1;80,98;Yes;30;56,69;No Campaign
ORD002394;CUST0032;PRD022;1.10.2024;2;36,13;No;;72,26;CMP004
ORD000493;CUST0101;PRD002;9.11.2024;1;134,25;No;;134,25;CMP004
ORD000745;CUST0043;PRD047;4.4.2024;1;38,8;No;;38,8;CMP004
ORD000637;CUST0236;PRD051;2.10.2024;2;103,2;No;;206,4;CMP007
ORD001781;CUST0055;PRD031;29.11.2024;2;50,82;No;;101,64;No Campaign
ORD000786;CUST0168;PRD011;16.12.2024;1;141,07;No;;141,07;CMP006
ORD001085;CUST0228;PRD033;11.12.2024;2;102,1;No;;204,2;No Campaign
ORD000461;CUST0021;PRD034;16.12.2024;4;97,71;No;;390,84;CMP003
ORD002299;CUST0093;PRD017;30.3.2024;1;94,18;No;;94,18;CMP001
ORD001312;CUST0039;PRD042;15.3.2024;1;77,36;No;;77,36;No Campaign
ORD000183;CUST0223;PRD042;7.5.2024;1;77,36;No;;77,36;No Campaign
ORD002244;CUST0087;PRD048;1.5.2024;1;21,47;No;;21,47;No Campaign
ORD000543;CUST0181;PRD047;13.5.2024;1;38,8;No;;38,8;CMP004
ORD000813;CUST0226;PRD047;17.2.2024;1;38,8;No;;38,8;CMP003
ORD000507;CUST0101;PRD027;7.6.2024;2;89,36;Yes;10;160,85;No Campaign
ORD000899;CUST0064;PRD028;15.7.2024;1;114,4;No;;114,4;No Campaign
ORD000333;CUST0069;PRD029;2.3.2024;2;124,45;No;;248,9;CMP002
ORD000284;CUST0169;PRD003;27.12.2024;2;54,5;Yes;25;81,75;No Campaign
ORD001031;CUST0003;PRD029;28.11.2024;1;124,45;No;;124,45;No Campaign
ORD001814;CUST0025;PRD001;20.8.2024;1;88,41;No;;88,41;CMP008
ORD001434;CUST0010;PRD005;18.12.2024;1;114,73;Yes;20;91,78;No Campaign
ORD000187;CUST0070;PRD038;6.9.2024;1;73,83;Yes;30;51,68;CMP007
ORD000454;CUST0061;PRD033;28.11.2024;2;102,1;No;;204,2;CMP007
ORD002012;CUST0178;PRD031;14.1.2024;1;50,82;No;;50,82;CMP007
ORD001630;CUST0085;PRD005;19.8.2024;1;114,73;Yes;20;91,78;CMP007
ORD000499;CUST0138;PRD035;12.1.2024;1;105,18;Yes;25;78,89;No Campaign
ORD002180;CUST0073;PRD028;15.9.2024;1;114,4;Yes;15;97,24;No Campaign
ORD001643;CUST0075;PRD014;2.5.2024;2;19,71;No;;39,42;CMP001
ORD002031;CUST0176;PRD015;6.12.2024;1;111,98;Yes;20;89,58;No Campaign
ORD001572;CUST0200;PRD011;24.7.2024;1;141,07;No;;141,07;CMP001
ORD000064;CUST0050;PRD038;21.11.2024;2;73,83;No;;147,66;CMP007
ORD001401;CUST0171;PRD041;5.9.2024;4;116,18;No;;464,72;CMP005
ORD001381;CUST0241;PRD033;1.11.2024;1;102,1;No;;102,1;CMP002
ORD000553;CUST0168;PRD011;6.2.2024;4;141,07;Yes;30;395;No Campaign
ORD000670;CUST0169;PRD033;24.2.2024;1;102,1;No;;102,1;CMP008
ORD000312;CUST0191;PRD049;19.8.2024;1;80,98;Yes;25;60,74;CMP005
ORD001119;CUST0092;PRD019;23.3.2024;2;105,93;No;;211,86;No Campaign
ORD000785;CUST0184;PRD033;16.5.2024;1;102,1;No;;102,1;No Campaign
ORD002357;CUST0092;PRD001;7.11.2024;1;88,41;No;;88,41;No Campaign
ORD001806;CUST0231;PRD038;1.5.2024;1;73,83;No;;73,83;No Campaign
ORD002167;CUST0067;PRD027;19.11.2024;1;89,36;Yes;15;75,96;No Campaign
ORD000120;CUST0194;PRD019;2.5.2024;1;105,93;No;;105,93;No Campaign
ORD001338;CUST0066;PRD029;2.9.2024;2;124,45;Yes;25;186,68;No Campaign
ORD000352;CUST0036;PRD003;26.11.2024;1;54,5;Yes;25;40,88;No Campaign
ORD001368;CUST0068;PRD035;17.12.2024;1;105,18;Yes;25;78,89;CMP008
ORD000406;CUST0095;PRD047;7.4.2024;1;38,8;No;;38,8;CMP005
ORD000053;CUST0260;PRD011;21.5.2024;3;141,07;No;;423,21;No Campaign
ORD000382;CUST0220;PRD023;12.10.2024;1;26,66;Yes;15;22,66;CMP004
ORD001589;CUST0235;PRD023;11.2.2024;1;26,66;No;;26,66;CMP005
ORD001279;CUST0050;PRD038;15.6.2024;1;73,83;Yes;15;62,76;CMP001
ORD001026;CUST0195;PRD032;11.3.2024;1;96,29;Yes;25;72,22;CMP008
ORD000539;CUST0150;PRD027;20.12.2024;4;89,36;Yes;15;303,82;No Campaign
ORD001906;CUST0097;PRD010;26.7.2024;1;92,66;No;;92,66;CMP008
ORD000664;CUST0225;PRD002;12.11.2024;1;134,25;No;;134,25;No Campaign
ORD000513;CUST0141;PRD052;26.4.2024;1;23,84;No;;23,84;CMP003
ORD002037;CUST0145;PRD027;27.8.2024;2;89,36;No;;178,72;No Campaign
ORD001820;CUST0134;PRD051;19.5.2024;3;103,2;No;;309,6;CMP003
ORD001320;CUST0043;PRD019;2.12.2024;1;105,93;Yes;20;84,74;CMP002
ORD001487;CUST0097;PRD041;30.12.2024;2;116,18;No;;232,36;CMP003
ORD000370;CUST0162;PRD038;31.5.2024;1;73,83;No;;73,83;CMP007
ORD001101;CUST0173;PRD027;12.1.2024;2;89,36;Yes;20;142,98;No Campaign
ORD001509;CUST0235;PRD049;19.11.2024;1;80,98;No;;80,98;CMP004
ORD001123;CUST0207;PRD021;11.5.2024;1;144,21;Yes;20;115,37;No Campaign
ORD000718;CUST0091;PRD013;25.1.2024;1;46,11;Yes;20;36,89;No Campaign
ORD002194;CUST0004;PRD006;13.9.2024;1;25,77;No;;25,77;CMP007
ORD002048;CUST0093;PRD007;12.8.2024;1;116,65;Yes;20;93,32;No Campaign
ORD001262;CUST0146;PRD019;21.2.2024;3;105,93;No;;317,79;CMP002
ORD000672;CUST0197;PRD021;16.6.2024;2;144,21;No;;288,42;No Campaign
ORD001716;CUST0061;PRD049;28.10.2024;1;80,98;Yes;20;64,78;CMP001
ORD000642;CUST0145;PRD003;16.9.2024;4;54,5;No;;218;No Campaign
ORD000129;CUST0070;PRD040;25.6.2024;2;62,21;Yes;20;99,54;No Campaign
ORD001780;CUST0067;PRD010;11.9.2024;1;92,66;Yes;30;64,86;No Campaign
ORD001778;CUST0016;PRD017;2.11.2024;1;94,18;No;;94,18;No Campaign
ORD001373;CUST0208;PRD009;27.4.2024;1;82,74;No;;82,74;CMP003
ORD000532;CUST0106;PRD004;31.8.2024;2;110,52;Yes;30;154,73;No Campaign
ORD001773;CUST0148;PRD002;17.9.2024;2;134,25;No;;268,5;CMP006
ORD000450;CUST0133;PRD049;28.7.2024;2;80,98;No;;161,96;CMP006
ORD000817;CUST0069;PRD014;6.12.2024;1;19,71;No;;19,71;No Campaign
ORD001947;CUST0260;PRD004;12.8.2024;4;110,52;No;;442,08;CMP004
ORD000092;CUST0113;PRD049;18.1.2024;1;80,98;Yes;30;56,69;CMP005
ORD001489;CUST0037;PRD019;5.5.2024;1;105,93;Yes;30;74,15;CMP005
ORD000658;CUST0067;PRD032;9.2.2024;3;96,29;No;;288,87;CMP004
ORD001446;CUST0164;PRD011;26.6.2024;2;141,07;Yes;25;211,61;No Campaign
ORD000606;CUST0146;PRD032;23.5.2024;1;96,29;No;;96,29;CMP008
ORD002256;CUST0230;PRD044;25.5.2024;1;38,28;No;;38,28;CMP004
ORD000371;CUST0164;PRD055;8.9.2024;1;146,19;Yes;30;102,33;CMP001
ORD001567;CUST0059;PRD001;27.1.2024;2;88,41;Yes;30;123,77;No Campaign
ORD000215;CUST0068;PRD041;8.11.2024;1;116,18;No;;116,18;No Campaign
ORD001127;CUST0038;PRD031;14.2.2024;1;50,82;No;;50,82;No Campaign
ORD000091;CUST0214;PRD025;21.7.2024;1;62,88;Yes;30;44,02;CMP008
ORD001461;CUST0104;PRD008;18.12.2024;1;34,35;No;;34,35;No Campaign
ORD001731;CUST0213;PRD017;10.1.2024;3;94,18;No;;282,54;CMP004
ORD000853;CUST0113;PRD045;22.7.2024;2;12,65;No;;25,3;CMP006
ORD002257;CUST0040;PRD053;4.8.2024;3;12,65;No;;37,95;No Campaign
ORD001155;CUST0183;PRD024;6.3.2024;1;79,13;Yes;15;67,26;CMP004
ORD000331;CUST0032;PRD053;11.4.2024;1;12,65;No;;12,65;CMP008
ORD001602;CUST0237;PRD009;21.4.2024;2;82,74;No;;165,48;CMP005
ORD001553;CUST0168;PRD003;1.10.2024;2;54,5;Yes;30;76,3;No Campaign
ORD000310;CUST0240;PRD008;15.7.2024;1;34,35;No;;34,35;No Campaign
ORD001069;CUST0123;PRD046;12.8.2024;1;74,72;No;;74,72;CMP002
ORD000061;CUST0199;PRD001;25.10.2024;2;88,41;Yes;25;132,62;No Campaign
ORD001765;CUST0016;PRD001;19.2.2024;1;88,41;No;;88,41;No Campaign
ORD002305;CUST0235;PRD044;27.9.2024;1;38,28;No;;38,28;CMP004
ORD001801;CUST0062;PRD034;26.7.2024;4;97,71;Yes;25;293,13;CMP006
ORD002395;CUST0020;PRD028;2.1.2024;2;114,4;No;;228,8;CMP004
ORD000058;CUST0237;PRD020;8.4.2024;1;44,96;Yes;15;38,22;CMP004
ORD001230;CUST0094;PRD004;17.1.2024;2;110,52;Yes;25;165,78;CMP005
ORD001583;CUST0063;PRD018;24.11.2024;1;84,8;Yes;15;72,08;CMP006
ORD002146;CUST0142;PRD005;5.10.2024;2;114,73;Yes;25;172,1;No Campaign
ORD000332;CUST0099;PRD016;15.11.2024;1;77,06;Yes;15;65,5;No Campaign
ORD000805;CUST0160;PRD022;20.1.2024;1;36,13;Yes;15;30,71;CMP008
ORD000336;CUST0081;PRD051;2.3.2024;1;103,2;No;;103,2;CMP002
ORD000197;CUST0259;PRD005;7.10.2024;1;114,73;Yes;20;91,78;CMP001
ORD001915;CUST0107;PRD019;29.3.2024;2;105,93;No;;211,86;No Campaign
ORD001898;CUST0116;PRD002;22.7.2024;4;134,25;Yes;10;483,3;CMP002
ORD002266;CUST0135;PRD003;18.11.2024;1;54,5;Yes;25;40,88;No Campaign
ORD002010;CUST0251;PRD018;27.10.2024;1;84,8;No;;84,8;CMP001
ORD000621;CUST0216;PRD032;14.7.2024;1;96,29;Yes;15;81,85;No Campaign
ORD000752;CUST0251;PRD044;2.3.2024;3;38,28;Yes;15;97,61;No Campaign
ORD001361;CUST0005;PRD046;2.6.2024;1;74,72;Yes;25;56,04;CMP002
ORD001133;CUST0094;PRD055;27.4.2024;1;146,19;Yes;;146,19;CMP004
ORD002249;CUST0066;PRD054;19.3.2024;1;108,05;Yes;15;91,84;CMP004
ORD002137;CUST0099;PRD007;29.3.2024;3;116,65;No;;349,95;CMP007
ORD000448;CUST0204;PRD044;23.1.2024;2;38,28;Yes;20;61,25;CMP004
ORD001503;CUST0210;PRD017;2.6.2024;2;94,18;Yes;10;169,52;No Campaign
ORD000011;CUST0116;PRD006;14.10.2024;4;25,77;Yes;20;82,46;CMP003
ORD001369;CUST0057;PRD047;4.3.2024;4;38,8;No;;155,2;CMP003
ORD002192;CUST0101;PRD041;6.6.2024;3;116,18;No;;348,54;No Campaign
ORD002221;CUST0182;PRD013;13.3.2024;1;46,11;Yes;15;39,19;No Campaign
ORD000171;CUST0211;PRD006;24.2.2024;2;25,77;Yes;30;36,08;CMP003
ORD000909;CUST0015;PRD003;10.6.2024;1;54,5;Yes;25;40,88;CMP003
ORD000275;CUST0214;PRD032;7.10.2024;3;96,29;Yes;20;231,1;CMP002
ORD000949;CUST0221;PRD023;21.7.2024;1;26,66;No;;26,66;No Campaign
ORD000668;CUST0030;PRD008;28.12.2024;3;34,35;Yes;25;77,29;CMP006
ORD000767;CUST0106;PRD004;15.11.2024;3;110,52;Yes;30;232,09;No Campaign
ORD001346;CUST0202;PRD004;13.9.2024;2;110,52;No;;221,04;No Campaign
ORD002344;CUST0114;PRD006;24.3.2024;1;25,77;No;;25,77;CMP006
ORD000280;CUST0234;PRD024;29.5.2024;1;79,13;Yes;20;63,3;CMP007
ORD001782;CUST0259;PRD049;17.11.2024;1;80,98;Yes;15;68,83;CMP003
ORD002195;CUST0131;PRD047;9.2.2024;1;38,8;No;;38,8;CMP004
ORD001035;CUST0140;PRD031;8.10.2024;1;50,82;No;;50,82;CMP006
ORD002222;CUST0163;PRD027;11.9.2024;2;89,36;Yes;30;125,1;No Campaign
ORD002030;CUST0197;PRD052;13.1.2024;2;23,84;No;;47,68;No Campaign
ORD000943;CUST0194;PRD039;8.4.2024;1;98,45;Yes;30;68,92;CMP003
ORD000600;CUST0218;PRD055;13.9.2024;2;146,19;No;;292,38;No Campaign
ORD001545;CUST0257;PRD036;3.9.2024;1;132,58;No;;132,58;CMP002
ORD001260;CUST0041;PRD023;15.4.2024;3;26,66;Yes;25;59,99;No Campaign
ORD002051;CUST0231;PRD004;8.10.2024;2;110,52;No;;221,04;No Campaign
ORD001316;CUST0009;PRD013;5.7.2024;1;46,11;No;;46,11;No Campaign
ORD000039;CUST0052;PRD051;27.12.2024;1;103,2;No;;103,2;CMP001
ORD001311;CUST0014;PRD055;30.7.2024;3;146,19;No;;438,57;CMP008
ORD002002;CUST0070;PRD039;30.6.2024;1;98,45;Yes;25;73,84;No Campaign
ORD002181;CUST0160;PRD027;1.8.2024;2;89,36;No;;178,72;CMP004
ORD001145;CUST0037;PRD039;26.9.2024;1;98,45;Yes;25;73,84;No Campaign
ORD000788;CUST0233;PRD031;7.3.2024;1;50,82;No;;50,82;CMP006
ORD000433;CUST0212;PRD037;16.4.2024;1;44,58;No;;44,58;CMP004
ORD001569;CUST0023;PRD005;30.9.2024;1;114,73;Yes;15;97,52;No Campaign
ORD001449;CUST0225;PRD044;15.7.2024;1;38,28;No;;38,28;No Campaign
ORD002268;CUST0060;PRD033;7.4.2024;1;102,1;No;;102,1;CMP006
ORD000837;CUST0172;PRD019;30.8.2024;1;105,93;No;;105,93;CMP008
ORD002145;CUST0020;PRD010;4.3.2024;1;92,66;No;;92,66;No Campaign
ORD002006;CUST0156;PRD041;4.7.2024;3;116,18;No;;348,54;CMP002
ORD000476;CUST0195;PRD030;19.8.2024;1;94,16;No;;94,16;CMP002
ORD002047;CUST0037;PRD015;10.11.2024;2;111,98;No;;223,96;No Campaign
ORD000220;CUST0191;PRD021;27.5.2024;1;144,21;No;;144,21;No Campaign
ORD000192;CUST0028;PRD037;2.9.2024;1;44,58;Yes;25;33,44;CMP003
ORD000345;CUST0127;PRD010;24.4.2024;1;92,66;No;;92,66;CMP007
ORD002340;CUST0250;PRD008;25.3.2024;2;34,35;Yes;30;48,09;CMP001
ORD000780;CUST0251;PRD006;2.5.2024;3;25,77;No;;77,31;CMP004
ORD000238;CUST0231;PRD034;9.8.2024;3;97,71;No;;293,13;No Campaign
ORD002072;CUST0079;PRD039;31.3.2024;3;98,45;No;;295,35;CMP001
ORD000182;CUST0231;PRD012;9.1.2024;1;67,03;Yes;10;60,33;CMP008
ORD001847;CUST0007;PRD033;17.3.2024;3;102,1;No;;306,3;CMP007
ORD000834;CUST0168;PRD029;29.1.2024;2;124,45;No;;248,9;No Campaign
ORD001611;CUST0260;PRD045;5.8.2024;2;12,65;No;;25,3;CMP008
ORD001070;CUST0167;PRD003;31.3.2024;1;54,5;No;;54,5;CMP007
ORD001961;CUST0043;PRD018;19.4.2024;1;84,8;No;;84,8;CMP001
ORD000130;CUST0150;PRD043;20.4.2024;1;83,38;No;;83,38;CMP001
ORD001953;CUST0143;PRD040;8.6.2024;1;62,21;No;;62,21;No Campaign
ORD000545;CUST0201;PRD055;14.1.2024;1;146,19;No;;146,19;No Campaign
ORD001730;CUST0239;PRD007;12.9.2024;1;116,65;No;;116,65;No Campaign
ORD001507;CUST0259;PRD018;15.11.2024;2;84,8;No;;169,6;CMP008
ORD001450;CUST0157;PRD026;28.9.2024;1;140,08;No;;140,08;No Campaign
ORD001719;CUST0164;PRD054;29.8.2024;1;108,05;No;;108,05;No Campaign
ORD001636;CUST0196;PRD013;16.8.2024;1;46,11;No;;46,11;CMP002
ORD001482;CUST0028;PRD014;8.10.2024;1;19,71;Yes;10;17,74;CMP002
ORD000051;CUST0170;PRD025;17.7.2024;3;62,88;No;;188,64;CMP007
ORD002233;CUST0188;PRD005;5.11.2024;1;114,73;Yes;30;80,31;CMP004
ORD001695;CUST0056;PRD046;22.5.2024;1;74,72;No;;74,72;No Campaign
ORD000563;CUST0250;PRD023;12.9.2024;2;26,66;No;;53,32;No Campaign
ORD001267;CUST0193;PRD010;23.11.2024;2;92,66;No;;185,32;CMP001
ORD001785;CUST0163;PRD012;5.9.2024;1;67,03;No;;67,03;No Campaign
ORD002301;CUST0221;PRD034;31.3.2024;1;97,71;No;;97,71;No Campaign
ORD001351;CUST0258;PRD038;4.3.2024;1;73,83;No;;73,83;CMP005
ORD002360;CUST0012;PRD006;14.12.2024;3;25,77;No;;77,31;No Campaign
ORD001690;CUST0054;PRD021;20.8.2024;3;144,21;No;;432,63;CMP008
ORD002157;CUST0162;PRD038;6.10.2024;2;73,83;No;;147,66;No Campaign
ORD000793;CUST0105;PRD053;13.9.2024;1;12,65;No;;12,65;No Campaign
ORD001237;CUST0205;PRD001;11.4.2024;3;88,41;No;;265,23;CMP007
ORD000112;CUST0059;PRD049;7.10.2024;1;80,98;No;;80,98;CMP003
ORD001555;CUST0008;PRD030;19.12.2024;2;94,16;No;;188,32;No Campaign
ORD002332;CUST0003;PRD028;15.12.2024;3;114,4;Yes;30;240,24;No Campaign
ORD001917;CUST0034;PRD024;28.5.2024;1;79,13;No;;79,13;CMP005
ORD001829;CUST0142;PRD001;4.9.2024;1;88,41;Yes;20;70,73;CMP004
ORD000777;CUST0144;PRD046;17.7.2024;3;74,72;Yes;10;201,74;No Campaign
ORD001164;CUST0135;PRD025;25.3.2024;1;62,88;Yes;15;53,45;CMP004
ORD002153;CUST0173;PRD022;23.7.2024;1;36,13;Yes;30;25,29;No Campaign
ORD001952;CUST0089;PRD049;23.4.2024;1;80,98;Yes;25;60,74;CMP004
ORD002163;CUST0187;PRD045;29.12.2024;2;12,65;No;;25,3;CMP004
ORD000659;CUST0055;PRD024;10.12.2024;1;79,13;No;;79,13;CMP006
ORD001034;CUST0240;PRD053;17.7.2024;1;12,65;No;;12,65;No Campaign
ORD002359;CUST0134;PRD042;30.6.2024;2;77,36;Yes;20;123,78;No Campaign
ORD001669;CUST0076;PRD026;16.8.2024;1;140,08;No;;140,08;CMP003
ORD002327;CUST0158;PRD020;18.2.2024;2;44,96;No;;89,92;CMP001
ORD002361;CUST0167;PRD030;15.5.2024;1;94,16;No;;94,16;CMP008
ORD001196;CUST0095;PRD038;12.8.2024;1;73,83;No;;73,83;No Campaign
ORD002132;CUST0088;PRD029;17.10.2024;2;124,45;No;;248,9;CMP002
ORD002293;CUST0064;PRD037;3.7.2024;4;44,58;No;;178,32;No Campaign
ORD000031;CUST0199;PRD044;8.3.2024;1;38,28;Yes;15;32,54;No Campaign
ORD000041;CUST0072;PRD021;25.2.2024;1;144,21;No;;144,21;No Campaign
ORD002303;CUST0028;PRD028;8.1.2024;1;114,4;Yes;20;91,52;CMP001
ORD001266;CUST0178;PRD053;26.2.2024;3;12,65;No;;37,95;CMP008
ORD002038;CUST0050;PRD006;11.5.2024;3;25,77;No;;77,31;No Campaign
ORD001665;CUST0045;PRD040;27.12.2024;1;62,21;No;;62,21;CMP001
ORD001904;CUST0207;PRD047;13.11.2024;1;38,8;No;;38,8;No Campaign
ORD000737;CUST0232;PRD020;26.7.2024;3;44,96;No;;134,88;No Campaign
ORD000993;CUST0072;PRD002;9.9.2024;1;134,25;No;;134,25;CMP006
ORD001946;CUST0216;PRD033;29.12.2024;4;102,1;No;;408,4;No Campaign
ORD000980;CUST0086;PRD055;23.10.2024;2;146,19;No;;292,38;CMP005
ORD001168;CUST0225;PRD043;27.10.2024;2;83,38;Yes;;166,76;CMP006
ORD000018;CUST0014;PRD034;10.6.2024;1;97,71;Yes;20;78,17;No Campaign
ORD001437;CUST0208;PRD042;29.1.2024;2;77,36;Yes;20;123,78;No Campaign
ORD002204;CUST0252;PRD002;11.8.2024;3;134,25;No;;402,75;CMP006
ORD000974;CUST0179;PRD021;3.12.2024;1;144,21;Yes;30;100,95;CMP004
ORD000809;CUST0065;PRD052;4.1.2024;2;23,84;No;;47,68;No Campaign
ORD000591;CUST0260;PRD030;16.8.2024;1;94,16;No;;94,16;No Campaign
ORD000575;CUST0049;PRD009;15.4.2024;1;82,74;No;;82,74;No Campaign
ORD000084;CUST0063;PRD046;9.10.2024;1;74,72;No;;74,72;No Campaign
ORD000228;CUST0041;PRD049;11.10.2024;3;80,98;No;;242,94;CMP002
ORD001726;CUST0065;PRD038;6.3.2024;1;73,83;No;;73,83;CMP004
ORD000643;CUST0063;PRD014;14.12.2024;1;19,71;No;;19,71;CMP007
ORD000792;CUST0092;PRD034;18.1.2024;2;97,71;Yes;10;175,88;No Campaign
ORD001696;CUST0220;PRD017;24.11.2024;1;94,18;No;;94,18;No Campaign
ORD001187;CUST0150;PRD055;25.9.2024;4;146,19;No;;584,76;No Campaign
ORD001920;CUST0216;PRD038;19.6.2024;1;73,83;No;;73,83;CMP008
ORD001940;CUST0020;PRD052;17.6.2024;2;23,84;No;;47,68;CMP002
ORD002373;CUST0054;PRD051;26.3.2024;1;103,2;No;;103,2;CMP004
ORD001131;CUST0139;PRD018;21.11.2024;1;84,8;Yes;20;67,84;CMP003
ORD002334;CUST0075;PRD001;25.7.2024;1;88,41;No;;88,41;No Campaign
ORD002008;CUST0259;PRD051;17.5.2024;1;103,2;No;;103,2;CMP004
ORD002114;CUST0145;PRD048;4.3.2024;1;21,47;No;;21,47;No Campaign
ORD001199;CUST0082;PRD029;16.11.2024;1;124,45;No;;124,45;CMP002
ORD001202;CUST0007;PRD022;12.7.2024;1;36,13;No;;36,13;CMP003
ORD000885;CUST0193;PRD010;19.2.2024;3;92,66;No;;277,98;No Campaign
ORD001495;CUST0203;PRD033;20.4.2024;3;102,1;Yes;15;260,36;CMP003
ORD000721;CUST0134;PRD008;12.10.2024;1;34,35;No;;34,35;CMP005
ORD002067;CUST0040;PRD023;10.12.2024;2;26,66;No;;53,32;No Campaign
ORD001520;CUST0018;PRD032;3.2.2024;1;96,29;No;;96,29;No Campaign
ORD002106;CUST0086;PRD023;15.10.2024;4;26,66;No;;106,64;CMP005
ORD001587;CUST0242;PRD005;9.8.2024;2;114,73;No;;229,46;No Campaign
ORD000410;CUST0190;PRD019;13.1.2024;1;105,93;Yes;15;90,04;CMP007
ORD000452;CUST0203;PRD030;14.7.2024;1;94,16;Yes;30;65,91;CMP005
ORD002053;CUST0255;PRD050;2.11.2024;1;31,99;No;;31,99;CMP003
ORD001116;CUST0192;PRD008;4.9.2024;2;34,35;No;;68,7;No Campaign
ORD000285;CUST0227;PRD004;2.8.2024;3;110,52;No;;331,56;CMP002
ORD000887;CUST0026;PRD038;26.1.2024;1;73,83;Yes;15;62,76;No Campaign
ORD002018;CUST0117;PRD005;1.12.2024;3;114,73;No;;344,19;CMP008
ORD000612;CUST0067;PRD030;16.6.2024;2;94,16;No;;188,32;CMP001
ORD001813;CUST0076;PRD052;22.9.2024;1;23,84;Yes;25;17,88;CMP007
ORD000184;CUST0038;PRD041;4.7.2024;1;116,18;No;;116,18;CMP004
